fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
94,Pauli,1,1,linear,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0.],-0.6161616161616159
94,Pauli,1,1,full,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0.],0.19191919191919204
94,Pauli,1,1,circular,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0.],0.19191919191919204
94,Pauli,1,2,linear,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],0.595959595959596
94,Pauli,1,2,full,['Os'],[0.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
94,Pauli,1,2,circular,['Os'],[0.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
94,Pauli,1,3,linear,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
94,Pauli,1,3,full,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
94,Pauli,1,3,circular,['Os'],[0.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
94,Pauli,1,4,linear,['Os'],[0.],[0.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.797979797979798
