fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
54,Pauli,1,1,linear,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.],-0.6000000000000001
54,Pauli,1,1,full,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0.],0.19999999999999996
54,Pauli,1,1,circular,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0.],0.19999999999999996
54,Pauli,1,2,linear,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],0.4
54,Pauli,1,2,full,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.],0.6
54,Pauli,1,2,circular,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0.],0.6
54,Pauli,1,3,linear,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],0.0
54,Pauli,1,3,full,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],0.8
54,Pauli,1,3,circular,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],0.8
54,Pauli,1,4,linear,['Ho'],[1.],[1.],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],1.0
